id,title,releaseDate,rating,genres,description,duration,tagline,metascore,metascore_count,metascore_sentiment,userscore,userscore_count,userscore_sentiment,production_companies,director,writer,top_cast
2000549306,Notorious,1946-09-06,Approved,"Drama,Film-Noir,Mystery,Romance,Thriller",A woman is asked to spy on a group of Nazi friends in South America. How far will she have to go to ingratiate herself with them?,101,Notorious woman of affairs... Adventurous man of the world!,100.0,17,Universal acclaim,79.0,135.0,Generally favorable,"RKO Radio Pictures,Vanguard Films,RKO Radio Pictures,RKO Distributing Corporation of Canada,RKO Pictures (Australasia),Meteor Film Productions,RKO Radio Films,RKO Radio Pictures Argentina,RKO Radio Pictures de México,Radio Filmes,RKO Radio Films,Sandrew-Bauman Film, Stockholm,Selznick Releasing Organization,Wivefilm,American Broadcasting Company (ABC),Europa Film,Norsk Rikskringkasting (NRK),Actueel Film,Exclusivos Triunfo,Norsk Rikskringkasting (NRK),Viacom International,ABC Video Enterprises,Magnetic Video,Nord Video,Star Video,Thorn EMI Video,TF1,Fox Video,CBS/Fox,Key Video,Continental Home Vídeo,20th Century Fox Home Entertainment,Buena Vista Pictures,The Criterion Collection,The Walt Disney Company,France 3,Videosonic,Anchor Bay Entertainment,The Criterion Collection,ARTE,MRA Entertainment Group,13ème Rue,Dutch FilmWorks (DFW),Emerald,Emerald,Scanbox Entertainment,Télé Monté Carlo (TMC),20th Century Fox Home Entertainment,20th Century Fox Home Entertainment,MGM Home Entertainment,Metro-Goldwyn-Mayer (MGM),Metro-Goldwyn-Mayer (MGM),New Star,BBC Two,Rai Movie,Great Movies,WME Home Entertainment,Ciné-Sorbonne,Columbia Pictures,Greg Lynch Film Distributors,Kino International,Lux Film,Metro-Goldwyn-Mayer (MGM),Summer Classics,Buksfilm,Buksfilm,Buksfilm,Continental Home Vídeo,GP Museum Soft,NHK-BS2,Renaissance Content Group",Alfred Hitchcock,"Ben Hecht,Alfred Hitchcock,John Taintor Foote,Clifford Odets","Cary Grant,Ingrid Bergman,Claude Rains,Louis Calhern,Leopoldine Konstantin,Reinhold Schünzel,Moroni Olsen,Ivan Triesault,Alexis Minotis,Wally Brown,Charles Mendl,Ricardo Costa,E.A. Krumschmidt,Fay Baker,Bernice Barrett,Bea Benaderet,Lulu Mae Bohrman,Candido Bonsato,Charles D. Brown,Eddie Bruce"
2000540585,Vertigo,1958-05-28,TV-PG,"Mystery,Romance,Thriller","Vertigo creates a dizzying web of mistaken identity, passion and murder after an acrophobic detective rescues a mysterious blonde from the bay. [Universal Pictures]",128,A Hitchcock thriller. You should see it from the beginning!,100.0,32,Universal acclaim,87.0,464.0,Universal acclaim,"Alfred J. Hitchcock Productions,Universal Pictures,Paramount Pictures,Centrala Wynajmu Filmów,Atalanta Filmes,Cinema International Corporation,Film AB Paramount,Les Films Paramount,Mermaid Film,Paramount British Pictures,Paramount Films,Paramount Films of Argentina,Paramount Films of Italy,Paramount Pictures Japan,Paramount Pictures,Paramount-Film,Paramount-Films,Seven Films,Summer Classics,United International Pictures (UIP),United International Pictures (UIP),United International Pictures (UIP),United International Pictures (UIP),United International Pictures (UIP),United International Pictures (UIP),ARTE,ARTE,Ava,BBC Two,CIC Video,CIC Video,CIC Video,CIC Video,CIC Video,CIC Video,CIC Vídeo,CIC-Taft Home Video,Columbia TriStar Home Video,Columbia TriStar Home Video,Egmont Entertainment,Epoca,Esselte Video,France 3,France Télévisions,HBO Max,Home Video Hellas (HVH),ITI Home Video,MCA Home Video,MCA Home Video,MCA Home Video,MCA/Universal Home Video,MCA/Universal Home Video,MCA/Universal Home Video,Mainostelevisio (MTV3),Midas Filmes,National Broadcasting Company (NBC),Peacock,PolyGram Vidéo,Prem'er Video Fil'm,Rete 4,Studio Distribution Services (SDS),Studio Distribution Services (SDS),TF1,TV3,The Criterion Channel,Time-Life Video,Universal Pictures Finland,Universal Pictures Finland,Universal Pictures Home Entertainment (UPHE),Universal Pictures Home Entertainment (UPHE),Universal Pictures Home Entertainment (UPHE),Universal Pictures Home Entertainment (UPHE),Universal Pictures Home Entertainment (UPHE),Universal Pictures Home Entertainment (UPHE),Universal Pictures Home Entertainment,Universal Pictures Video,Universal Pictures Video,Universal Pictures Video,Universal Pictures Video,Universal Pictures Video,Universal Pictures Video,Universal Pictures Video,Universal Studios Home Video,Universal Studios Home Video,Universal Studios Home Video,Yleisradio (YLE),Éditions Atlas",Alfred Hitchcock,"Alec Coppel,Samuel A. Taylor,Pierre Boileau,Thomas Narcejac,Maxwell Anderson","James Stewart,Kim Novak,Barbara Bel Geddes,Tom Helmore,Henry Jones,Raymond Bailey,Ellen Corby,Konstantin Shayne,Lee Patrick,David Ahdar,Isabel Analla,Jack Ano,Margaret Bacon,John Benson,Danny Borzage,Margaret Brayton,Paul Bryar,Boyd Cabeen,Steve Conte,Jean Corbett"
2000521981,Fanny and Alexander (re-release),2004-05-21,R,Drama,"Set in Sweden in the early 20th century, this film focuses on the young children of a wealthy, theatrical family.",188,En film av Ingmar Bergman,100.0,8,Universal acclaim,83.0,138.0,Universal acclaim,"Cinematograph AB,Svenska Filminstitutet (SFI),Gaumont,Persona Film,Sveriges Television (SVT),Tobis,Embassy Pictures Corporation,Embassy Pictures,Sandrew Film & Teater,Adams Filmi,Artificial Eye,Fram Film,Gaumont Italia,Gaumont,Gaumont do Brasil,Tobis,IFA,Roadshow Films,Canal+,Sveriges Television (SVT),Videco S.A.,Towa.,National Film Development Corporation,Nelson Entertainment,Elsevier Select Video,France 3,Suomen Kunnallispalvelu,Yleisradio (YLE),Artificial Eye,The Criterion Collection,Homescreen,TOBIS Home Entertainment,Zima Entertainment,Sandrews,Filmmuseum Distributie,FS Film,Svensk Filmindustri (SF),Svensk Filmindustri (SF),Lumière Home Entertainment,Lumière Home Entertainment,Lumière Home Entertainment,Lumière Home Entertainment,Rosebud,Emerald,Leopardo Filmes,Universum Film (UFA),Bodega Films,Weird Wave,The Criterion Channel,HBO Max,Leopardo Filmes,MGM Home Entertainment,New Line Home Video,Pole Vídeo Comunicações Ltda.,Versátil Home Vídeo",Ingmar Bergman,Ingmar Bergman,"Bertil Guve,Pernilla Allwin,Kristina Adolphson,Börje Ahlstedt,Kristian Almgren,Carl Billquist,Axel Düberg,Allan Edwall,Siv Ericks,Ewa Fröling,Patricia Gélin,Majlis Granlund,Maria Granlund,Eva von Hanno,Sonya Hedenbratt,Olle Hilding,Svea Holst,Jarl Kulle,Käbi Laretei,Mona Malm"
2000547319,Singin' in the Rain,1952-04-11,Passed,"Comedy,Musical,Romance",A silent film production company and cast make a difficult transition to sound.,103,Singin' Swingin' Glorious Feelin' Technicolor Musical,99.0,17,Universal acclaim,87.0,313.0,Universal acclaim,"Loew's,Metro-Goldwyn-Mayer (MGM),Metro Goldwyn Mayer,Metro Goldwyn Mayer,Daiei,Herald Film Company,Lii-Filmi,National Broadcasting Company (NBC),Yleisradio (YLE),Cire Films,Mainostelevisio (MTV3),MGM/CBS Home Video,MGM/UA Home Entertainment,CEL-MGM/UA Home Video,TF1,MGM/UA Home Entertainment,Turner Entertainment,Urania Film,MGM/UA Home Entertainment,TV3,The Criterion Collection,Disney Channel,Warner Home Video,Les Films du Paradoxe,MGM Home Entertainment,Warner Bros. Entertainment,Chapel Distribution,MGM Home Entertainment,MGM/UA Home Entertainment,MGM Home Entertainment,Warner Home Video,BFI (Collections),Sandrews,Warner Home Video,Warner Home Video,Warner Home Video,Sandrews,Warner Home Video,Warner Home Video,Warner Home Vídeo,Sandrew Metronome Distribution,Warner Home Video,International DVD Group,39 Escalones,Argentina Video Home,Argentina Video Home,Emerald,Warner Home Video,Warner Home Video,More4,HBO Max,Iris,Fathom Events,Canvas,Warner Bros. Home Entertainment,BFI Films,7flix,Studio Distribution Services (SDS),Warner Bros. Home Entertainment,Encore Entertainment,Filmes Castello Lopes,Epoca,Sandrew Metronome Distribution,Vídeo Arte,Warner Home Video,Warner Home Vídeo","Stanley Donen,Gene Kelly","Betty Comden,Adolph Green","Gene Kelly,Donald O'Connor,Debbie Reynolds,Jean Hagen,Millard Mitchell,Cyd Charisse,Douglas Fowley,Rita Moreno,Dawn Addams,John Albright,Shirlee Allard,Bebe Allen,Sue Allen,John Angelo,Marie Ardell,Bette Arlen,David Bair,Jane Bateman,Jimmy Bates,Mary Bayless"
2000557024,Playtime,1973-06-27,Not Rated,Comedy,"Monsieur Hulot curiously wanders around a high-tech Paris, paralleling a trip with a group of American tourists. Meanwhile, a nightclub/restaurant prepares its opening night, but it's still under construction.",155,A wonderful playtime where you will discover the funny side of life's every moment.,99.0,19,Universal acclaim,77.0,38.0,Generally favorable,"Specta Films,Jolly Film,Eckelkamp Verleih,Continental Distributing,Filmes Lusomundo,Meteor Film Productions,SF-Artfilm,Europafilm,Kino-Filmi,Valio-Filmi,Syme Home Video,Yleisradio (YLE),BMG Video,The Criterion Collection,Les Films de Mon Oncle,Audio Visual Enterprises,Future Film,Atlantic Film,BFI Video,Madman Entertainment,Madman Entertainment,Universum Film (UFA),The Criterion Collection,The Criterion Collection,The Criterion Collection,Carlotta Films,Ripley's Film,The Criterion Collection,VIGGO,Arthaus,Arthaus,Future Film,Future Film,Leopardo Filmes,VIGGO,HBO Max,Ama Films,Continental Home Vídeo,Embassy Home Entertainment,Nelson Entertainment,RTL-TV",Jacques Tati,"Jacques Tati,Jacques Lagrange,Art Buchwald","Jacques Tati,Barbara Dennek,Rita Maiden,France Rumilly,France Delahalle,Valérie Camille,Erika Dentzler,Nicole Ray,Yvette Ducreux,Nathalie Jem,Jacqueline Lecomte,Oliva Poli,Alice Field,Sophie Wennek,Evy Cavallaro,Laure Paillette,Colette Proust,Luce Bonifassy,Ketty France,Eliane Firmin-Didot"
2000549144,Touch of Evil,1958-02-01,Passed,"Crime,Drama,Film-Noir,Thriller","This film noir portrait of corruption and morally-compromised obsessions stars Welles as Hank Quinlan, a crooked police chief who frames a Mexican youth as part of an intricate criminal plot. Charlton Heston plays an honorable Mexican narcotics investigator who clashes with the bigoted Quinlan after probing into his dark past. A memorable supporting cast including Janet Leigh as Heston's inquisitive wife, Akim Tamiroff as a seedy underworld leader, Zsa Zsa Gabor and Marlene Dietrich as an enigmatic gypsy complete this fascinating drama engulfed in haunting cinematography and a magnificently eerie score by Henry Mancini.",95,The Overwhelming Drama of a Strange Vengeance,99.0,24,Universal acclaim,75.0,104.0,Generally favorable,"Universal International Pictures (UI),Universal Pictures,Empire Universal Films,Rank Film Distributors,Universal Pictures Proprietary,Universal Film,Universal Films of Norway Akfieselskap,Société Anonyme Universal-Film,Société Anonyme Universal-Film,Universal Filmverleih,Bio-Kuva,Universal Film A/S,Universal Pictures Corporation of Puerto Rico,Luis Martinez Producciones Cinematograficas,Jaime Puig Arosemena,Universal Pictures Corporation of Mexico,La Universal (Cis Distribuidora de Peliculas),Universal Pictures Corporation of Chile,Universal Pictures Corporation of Peru,Universal Pictures Corporation of Peru,Universal Films Argentina,Universal Films,Universal Films,Universal Films,Universal Films,Universal Films,Mainostelevisio (MTV3),France 3,United International Pictures (UIP),MCA Home Video,MCA/Universal Home Video,CIC Vídeo,Cinema Mondo,MCA/Universal Home Video,MFA+ FilmDistribution,Mundos de Cine,Universal Studios Home Video,Universal Home Video,Universal Pictures Finland,Universal Pictures Spain,Yleisradio (YLE),Süddeutsche Zeitung,Universal Pictures Home Entertainment,Argentina Video Home,Eureka Entertainment,NBC Universal Television Distribution,Universal Pictures Home Entertainment (UPHE),Universal Studios Home Video,Koch Media,NBCUniversal Entertainment,Universal Pictures Home Entertainment (UPHE),Universal Sony Pictures Home Entertainment Nordic,Universal Pictures Home Entertainment (UPHE),Netflix,Netflix,Netflix,Netflix,Netflix,Netflix,Netflix,Netflix,Koch Films,Kino Lorber,Kino Lorber,The Criterion Channel,Cinema International Corporation (CIC)",Orson Welles,"Orson Welles,Whit Masterson,Franklin Coen,Paul Monash","Charlton Heston,Orson Welles,Janet Leigh,Joseph Calleia,Akim Tamiroff,Joanna Moore,Ray Collins,Dennis Weaver,Valentin de Vargas,Mort Mills,Victor Millan,Lalo Rios,Michael Sargent,Phil Harvey,Joi Lansing,Harry Shannon,Marlene Dietrich,Zsa Zsa Gabor,Joe Basulto,Ray Beltram"
2000517831,Army of Shadows,2006-04-28,Not Rated,"Drama,War","Making its U.S. debut, Jean-Pierre Melville's 1969 Army of Shadows is an intimate epic of the French Resistance in WWII. ",145,Betrayal. Loyalty. Collaboration. Resistance.,99.0,24,Universal acclaim,74.0,79.0,Generally favorable,"Les Films Corona,Fono Roma,Rialto Pictures,Valoria Films,Euro-Centra Film,Fida Cinematografica,Towa.,StudioCanal,Belga Films,Cine Internacional de la Argentina (CIA),Kinoyhtiö,Filmax,Carlotta Films,Cinedistri,Hoyts Distribution,NEF Diffusion (II),Sophie Dulac Distribution,The Rank Organisation,Antenne 2 (A2),Antenne 2 (A2),Arthaus,Arthaus,BFI Video,Ciné+,Film Office,France 3,Gaumont-Columbia-RCA (GCR),Mainostelevisio (MTV3),StudioCanal,Taurus Video,The Criterion Collection,The Criterion Collection,United Film & Entertainment Marketing,Universal Pictures Finland,Universal Pictures Video,Universal Pictures,Universal Pictures,WOWOW,Yleisradio (YLE),Eurocitel",Jean-Pierre Melville,"Joseph Kessel,Jean-Pierre Melville","Lino Ventura,Paul Meurisse,Jean-Pierre Cassel,Simone Signoret,Claude Mann,Paul Crauchet,Christian Barbier,Serge Reggiani,André Dewavrin,Alain Dekok,Alain Mottet,Alain Libolt,Jean-Marie Robain,Albert Michel,Denis Sadier,Georges Sellier,Marco Perrin,Hubert de Lapparent,Colin Mann,Anthony Stuart"
2000542045,City Lights,1931-03-07,G,"Comedy,Drama,Romance",The Tramp (Charlie Chaplin) struggles to help a blind flower girl he has fallen in love with.,87,"HE RETURNS -And the world rocks again with laughter. (Print Ad-Daily Examiner, ((Grafton, NSW)) 6 July 1931)",99.0,15,Universal acclaim,87.0,206.0,Universal acclaim,"Charles Chaplin Productions,United Artists,United Artists (Australasia),Artistas Unidos,Los Artistas Unidos de América del Sur,Les Artistes Associés S.A.B.,Les Artistes Associés,Sandrew Film & Teater,Kommunenes Filmcentral (KF),Nova Film,Filmes Castello Lopes,Dear Film,Nova Film,Roy Export Company,C.B. Films S.A.,Dear International,Towa.,Image Entertainment,Columbia Pictures,Parafrance Films,Roadshow Films,PolyGram Video,RCA (II),CBS/Fox,Roadshow Home Video,Channel 5 Television,CBS/Fox,Key Video,RBC Film Group,Fox Video,CBS/Fox,CBS/Fox,Kinowelt Home Entertainment,Sandrews,Warner Home Video,Warner Home Video,Warner Home Video,Warner Home Video,Warner Home Video,Continental Home Vídeo,Continental Home Vídeo,MK2 Diffusion,Warner Home Video,Arthaus,Arthaus,Park Circus,Zweitausendeins,The Criterion Collection,Artificial Eye,Classics Films Distribución,Inoekino,Théâtre du Temple,The Criterion Channel,HBO Max,Piece of Magic Entertainment,Renaissance Content Group",Charles Chaplin,"Charles Chaplin,Harry Carr,Harry Crocker","Charles Chaplin,Virginia Cherrill,Florence Lee,Harry Myers,Al Ernest Garcia,Hank Mann,Johnny Aber,Jack Alexander,T.S. Alexander,Victor Alexander,Albert Austin,Harry Ayers,Eddie Baker,Henry Bergman,Edward Biby,Betty Blair,Buster Brodie,Jeanne Carpenter,Marie Cooper,Tom Dempsey"
2000545441,Moonlight,2016-10-21,R,Drama,"Moonlight is the tender, heartbreaking story of a young man’s struggle to find himself, told across three defining chapters in his life as he experiences the ecstasy, pain, and beauty of falling in love, while grappling with his own sexuality.",111,This is the story of a lifetime.,99.0,53,Universal acclaim,71.0,1941.0,Generally favorable,"A24,Plan B Entertainment,PASTEL,A24,Altitude Film Entertainment,Altitude Film Entertainment,Cinema Mondo,DCM Film Distribution,Diamond Films,Diamond Films,Diamond Films,Diamond Films,Diamond Films,Diamond Films,Diamond Films,Elevation Pictures,Fabula Films,Lucky Dogs,Lucky Red,Mars Distribution,NOS Audiovisuais,Orange Entertainment,Paradise Group,Phantom Film,Roadshow Films,Shaw Organisation,Splendid Film,Thimfilm Filmverleih,Vertigo Média Kft.,BNN-VARA,Front Row Filmed Entertainment,MG Film,Mongkol Major,NITV,Netflix,Scanbox Entertainment,Solopan,Universum Film (UFA),Universum Film (UFA),Yleisradio (YLE),Significant Others",Barry Jenkins,"Barry Jenkins,Tarell Alvin McCraney","Mahershala Ali,Naomie Harris,Trevante Rhodes,Alex R. Hibbert,Shariff Earp,Duan Sanderson,Janelle Monáe,Jaden Piner,Herman Caheej McGloun,Kamal Ani-Bellow,Keomi Givens,Eddie Blanchard,Rudi Goblen,Ashton Sanders,Edson Jean,Patrick Decile,Herveline Moncion,Jharrel Jerome,Fransley Hyppolite,Jesus Mitchell"
2000541955,Intolerance,1916-09-05,Passed,"Drama,History","The story of a poor young woman, separated by prejudice from her husband and baby, is interwoven with tales of intolerance from throughout history.",197,The Cruel Hand of Intolerance,99.0,15,Universal acclaim,64.0,55.0,Generally favorable,"D.W. Griffith Productions,Triangle Distributing,Colossal Productions,J.C. Williamson Ltd.,Agence Générale Cinématographique,Sfinks,Blackhawk Films,Image Entertainment,Image Entertainment,Alpha Video Distributors,Reel Media International,Reel Media International,SBP,SBP,Punto Zero,Reel Media International,Kino Video,Alpha Video Distributors,Aberle-media,Süddeutsche Zeitung,Cohen Media Group,Film Detective,The Library of Congress Motion Picture, Broadcasting and Recorded Sound Division,Malo Video,Republic Pictures Home Video,Republic Pictures Home Video,Titanio Home Entertainment,Wikipedia",D.W. Griffith,"D.W. Griffith,Anita Loos,Hettie Grey Baker,Tod Browning,Mary H. O'Connor,Walt Whitman,Frank E. Woods","Lillian Gish,Robert Harron,Mae Marsh,F.A. Turner,Sam De Grasse,Vera Lewis,Mary Alden,Eleanor Washington,Pearl Elmore,Lucille Browne,Julia Mackley,Miriam Cooper,Walter Long,Tom Wilson,Ralph Lewis,Lloyd Ingraham,A.W. McClure,John P. McCarthy,Monte Blue,Marguerite Marsh"
